2022-03-13 17:22:58,083 DEBUG    debug
2022-05-04 01:10:30,084 DEBUG    Client app started with args: ['-n', 'test3']
2022-05-04 01:10:30,142 DEBUG    Client app started with args: ['-n', 'test2']
2022-05-04 01:10:30,150 CRITICAL Can't connect to 127.0.0.1:7777: [Errno 111] Connection refused
2022-05-04 01:10:30,175 DEBUG    Client app started with args: ['-n', 'test4']
2022-05-04 01:10:30,236 CRITICAL Can't connect to 127.0.0.1:7777: [Errno 111] Connection refused
2022-05-04 01:10:30,271 CRITICAL Can't connect to 127.0.0.1:7777: [Errno 111] Connection refused
2022-05-04 01:23:11,479 DEBUG    Client app started with args: ['-n', 'test1']
2022-05-04 01:23:11,531 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 01:23:11,531 DEBUG    Creating presence message from test1
2022-05-04 01:23:11,531 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test1'}, 'time': 1651609391.5315404}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44090), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:23:11,531 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:23:11,532 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44090), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:23:11,582 DEBUG    Client app started with args: ['-n', 'test3']
2022-05-04 01:23:11,608 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 01:23:11,609 DEBUG    Creating presence message from test3
2022-05-04 01:23:11,609 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651609391.6093013, 'alert': 'OK'}
2022-05-04 01:23:11,610 INFO     Response status OK
2022-05-04 01:23:11,610 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 01:23:11,610 DEBUG    Creating refresh contacts request from test1
2022-05-04 01:23:11,610 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651609391.6106033, 'user': {'username': 'test1'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44090), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:23:11,610 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:23:11,611 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44090), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:23:11,615 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test3'}, 'time': 1651609391.6096437}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44092), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:23:11,616 ERROR    Wrong response. Exception: [Errno 104] Connection reset by peer
2022-05-04 01:23:11,616 INFO     Connected to 127.0.0.1:7777 as test1
2022-05-04 01:23:11,618 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:23:11,618 INFO     Sender daemon [test1] UP
2022-05-04 01:23:11,619 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44092), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:23:11,622 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44090)>,); kwargs: {}
2022-05-04 01:23:11,623 INFO     Receiver daemon [test1] UP
2022-05-04 01:23:11,724 DEBUG    Client app started with args: ['-n', 'test2']
2022-05-04 01:23:11,749 CRITICAL Can't connect to 127.0.0.1:7777: [Errno 111] Connection refused
2022-05-04 01:23:11,800 DEBUG    Client app started with args: ['-n', 'test4']
2022-05-04 01:23:11,824 CRITICAL Can't connect to 127.0.0.1:7777: [Errno 111] Connection refused
2022-05-04 01:24:18,799 ERROR    Wrong response. Exception: [Errno 104] Connection reset by peer
2022-05-04 01:25:43,427 DEBUG    Client app started with args: ['-n', 'test2']
2022-05-04 01:25:43,449 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 01:25:43,450 DEBUG    Creating presence message from test2
2022-05-04 01:25:43,450 DEBUG    Client app started with args: ['-n', 'test3']
2022-05-04 01:25:43,450 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test2'}, 'time': 1651609543.4504933}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44128), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:25:43,450 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:25:43,451 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44128), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:43,478 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 01:25:43,478 DEBUG    Creating presence message from test3
2022-05-04 01:25:43,479 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test3'}, 'time': 1651609543.479025}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44130), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:25:43,479 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:25:43,479 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651609543.478749, 'alert': 'OK'}
2022-05-04 01:25:43,479 INFO     Response status OK
2022-05-04 01:25:43,479 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 01:25:43,480 DEBUG    Creating refresh contacts request from test2
2022-05-04 01:25:43,480 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651609543.4801295, 'user': {'username': 'test2'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44128), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:25:43,480 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:25:43,480 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44128), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:43,485 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44130), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:43,522 DEBUG    Client app started with args: ['-n', 'test1']
2022-05-04 01:25:43,548 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 01:25:43,549 DEBUG    Creating presence message from test1
2022-05-04 01:25:43,549 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test1'}, 'time': 1651609543.5494897}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44132), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:25:43,549 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:25:43,550 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44132), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:43,557 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651609543.5574203, 'alert': '[]'}
2022-05-04 01:25:43,558 INFO     Response status OK
2022-05-04 01:25:43,558 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 01:25:43,562 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651609543.5618417, 'alert': 'OK'}
2022-05-04 01:25:43,562 INFO     Response status OK
2022-05-04 01:25:43,562 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 01:25:43,562 DEBUG    Creating refresh contacts request from test3
2022-05-04 01:25:43,563 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651609543.5630999, 'user': {'username': 'test3'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44130), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:25:43,563 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:25:43,563 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44130), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:43,569 INFO     Connected to 127.0.0.1:7777 as test2
2022-05-04 01:25:43,569 INFO     Sender daemon [test2] UP
2022-05-04 01:25:43,570 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44128), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:43,570 INFO     Receiver daemon [test2] UP
2022-05-04 01:25:43,572 DEBUG    Client app started with args: ['-n', 'test4']
2022-05-04 01:25:43,608 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 01:25:43,608 DEBUG    Creating presence message from test4
2022-05-04 01:25:43,608 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test4'}, 'time': 1651609543.6087883}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44134), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:25:43,609 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:25:43,609 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44134), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:43,612 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651609543.6120603, 'alert': '[]'}
2022-05-04 01:25:43,612 INFO     Response status OK
2022-05-04 01:25:43,612 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 01:25:43,620 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651609543.6196852, 'alert': 'OK'}
2022-05-04 01:25:43,620 INFO     Response status OK
2022-05-04 01:25:43,621 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 01:25:43,621 DEBUG    Creating refresh contacts request from test1
2022-05-04 01:25:43,621 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651609543.62175, 'user': {'username': 'test1'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44132), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:25:43,622 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:25:43,627 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44132), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:43,635 INFO     Connected to 127.0.0.1:7777 as test3
2022-05-04 01:25:43,636 INFO     Sender daemon [test3] UP
2022-05-04 01:25:43,637 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44130), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:43,638 INFO     Receiver daemon [test3] UP
2022-05-04 01:25:43,916 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651609543.9152887, 'alert': '[]'}
2022-05-04 01:25:43,916 INFO     Response status OK
2022-05-04 01:25:43,917 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 01:25:43,919 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651609543.9185214, 'alert': 'OK'}
2022-05-04 01:25:43,919 INFO     Response status OK
2022-05-04 01:25:43,919 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 01:25:43,919 DEBUG    Creating refresh contacts request from test4
2022-05-04 01:25:43,920 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651609543.9208202, 'user': {'username': 'test4'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44134), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:25:43,921 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:25:43,921 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44134), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:43,932 INFO     Connected to 127.0.0.1:7777 as test1
2022-05-04 01:25:43,943 INFO     Sender daemon [test1] UP
2022-05-04 01:25:43,944 INFO     Receiver daemon [test1] UP
2022-05-04 01:25:43,944 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44132), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:25:44,228 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651609544.2279265, 'alert': '[]'}
2022-05-04 01:25:44,228 INFO     Response status OK
2022-05-04 01:25:44,228 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 01:25:44,246 INFO     Connected to 127.0.0.1:7777 as test4
2022-05-04 01:25:44,247 INFO     Sender daemon [test4] UP
2022-05-04 01:25:44,251 INFO     Receiver daemon [test4] UP
2022-05-04 01:25:44,251 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44134), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:26:16,080 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test4'}, 'time': 1651609576.0801857, 'text': 'gfhfghg'}
2022-05-04 01:26:16,080 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test4'}, 'time': 1651609576.0801857, 'text': 'gfhfghg'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44134), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 01:26:16,080 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 01:26:16,173 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651609576.1627705, 'sender': 'test4', 'recipient': 'all', 'text': 'gfhfghg'}
2022-05-04 01:26:16,173 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651609576.1627705, 'sender': 'test4', 'recipient': 'all', 'text': 'gfhfghg'}
2022-05-04 01:26:16,173 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651609576.1627705, 'sender': 'test4', 'recipient': 'all', 'text': 'gfhfghg'}
2022-05-04 01:26:16,181 INFO     Received message from [test4] to [all]: gfhfghg
2022-05-04 01:26:16,181 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44130), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:26:16,182 INFO     Received message from [test4] to [all]: gfhfghg
2022-05-04 01:26:16,182 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44132), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:26:16,183 INFO     Received message from [test4] to [all]: gfhfghg
2022-05-04 01:26:16,183 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44128), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 01:26:23,032 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test2'}, 'time': 1651609583.032488, 'text': 'hhh'}
2022-05-04 01:26:23,032 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test2'}, 'time': 1651609583.032488, 'text': 'hhh'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44128), raddr=('127.0.0.1', 7777)>); kwargs: {}
